Date;Year;Month;Day;Hour;Central;Unidad;Componente;Generacion_MWh;Tecnologia;Clasificacion;Codigo Central;Subsistema
01/02/2014;2014;2;1;22;Florida;;;9;Hidráulica de Pasada;Convencional;FLORIDA;SIC
01/02/2014;2014;2;1;23;Florida;;;10;Hidráulica de Pasada;Convencional;FLORIDA;SIC
01/02/2014;2014;2;1;24;Florida;;;11;Hidráulica de Pasada;Convencional;FLORIDA;SIC
01/02/2014;2014;2;1;1;Puntilla;;;18,6;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;2;Puntilla;;;16,7;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;3;Puntilla;;;18,5;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;4;Puntilla;;;18,4;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;5;Puntilla;;;16,8;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;6;Puntilla;;;18,5;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;7;Puntilla;;;17,9;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;8;Puntilla;;;17,2;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;9;Puntilla;;;17,9;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;10;Puntilla;;;15,6;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;11;Puntilla;;;16,6;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;12;Puntilla;;;17;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;13;Puntilla;;;16;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;14;Puntilla;;;16,9;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;15;Puntilla;;;17,5;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;16;Puntilla;;;15,9;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;17;Puntilla;;;16,9;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;18;Puntilla;;;15,5;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;19;Puntilla;;;16,2;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;20;Puntilla;;;14,7;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;21;Puntilla;;;16,2;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;22;Puntilla;;;15,9;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;23;Puntilla;;;16,9;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;24;Puntilla;;;16,8;Hidráulica de Pasada;Convencional;EPSA;SIC
01/02/2014;2014;2;1;1;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;2;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;3;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;4;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;5;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;6;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;7;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;8;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;9;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;10;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;11;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;12;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;13;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;14;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;15;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;16;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;17;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;18;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;19;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;20;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;21;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;22;Maitenes;;;13;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;23;Maitenes;;;12;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;24;Maitenes;;;12;Hidráulica de Pasada;Convencional;Maitenes;SIC
01/02/2014;2014;2;1;1;Alfalfal;;;175,6;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;2;Alfalfal;;;176,3;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;3;Alfalfal;;;176,3;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;4;Alfalfal;;;176,3;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;5;Alfalfal;;;176,4;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;6;Alfalfal;;;176,2;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;7;Alfalfal;;;176,1;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;8;Alfalfal;;;176;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;9;Alfalfal;;;175,3;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;10;Alfalfal;;;174,7;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;11;Alfalfal;;;169,3;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;12;Alfalfal;;;163,9;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;13;Alfalfal;;;155,8;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;14;Alfalfal;;;153,3;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;15;Alfalfal;;;153,4;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;16;Alfalfal;;;153,4;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;17;Alfalfal;;;153,4;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;18;Alfalfal;;;157,7;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;19;Alfalfal;;;175,9;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;20;Alfalfal;;;175,9;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;21;Alfalfal;;;175,6;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;22;Alfalfal;;;175,8;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;23;Alfalfal;;;175,9;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;24;Alfalfal;;;176,2;Hidráulica de Pasada;Convencional;Alfalfal;SIC
01/02/2014;2014;2;1;1;Queltehues;;;46;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;2;Queltehues;;;45;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;3;Queltehues;;;42;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;4;Queltehues;;;42;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;5;Queltehues;;;42;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;6;Queltehues;;;42;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;7;Queltehues;;;40;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;8;Queltehues;;;43;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;9;Queltehues;;;43;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;10;Queltehues;;;43;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;11;Queltehues;;;42;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;12;Queltehues;;;42;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;13;Queltehues;;;42;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;14;Queltehues;;;42;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;15;Queltehues;;;43;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;16;Queltehues;;;42;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;17;Queltehues;;;41;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;18;Queltehues;;;42;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;19;Queltehues;;;41;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;20;Queltehues;;;40;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;21;Queltehues;;;41;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;22;Queltehues;;;41;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;23;Queltehues;;;41;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;24;Queltehues;;;40;Hidráulica de Pasada;Convencional;Queltehues;SIC
01/02/2014;2014;2;1;1;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;2;Volcan;;;12;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;3;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;4;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;5;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;6;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;7;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;8;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;9;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;10;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;11;Volcan;;;12;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;12;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;13;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;14;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;15;Volcan;;;12;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;16;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;17;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;18;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;19;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;20;Volcan;;;12;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;21;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;22;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;23;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;24;Volcan;;;13;Mini Hidráulica de Pasada;ERNC;Volcan;SIC
01/02/2014;2014;2;1;1;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;2;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;3;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;4;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;5;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;6;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;7;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;8;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;9;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;10;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;11;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;12;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;13;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;14;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;15;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;16;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;17;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;18;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;19;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;20;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;21;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;22;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;23;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;24;San Ignacio;;;0;Hidráulica de Pasada;Convencional;San Ignacio;SIC
01/02/2014;2014;2;1;1;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;2;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;3;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;4;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;5;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;6;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;7;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;8;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;9;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;10;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;11;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;12;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;13;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;14;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;15;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;16;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;17;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;18;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;19;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;20;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;21;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;22;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;23;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;24;Sauzal 60Hz;;;0;Hidráulica de Pasada;Convencional;SAUZAL 60 HZ;SIC
01/02/2014;2014;2;1;1;Rucue;;;67;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;1;Curillinque;;;65;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;2;Curillinque;;;64;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;3;Curillinque;;;65;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;4;Curillinque;;;64;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;5;Curillinque;;;64;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;6;Curillinque;;;64;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;7;Curillinque;;;64;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;8;Curillinque;;;65;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;9;Curillinque;;;65;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;10;Curillinque;;;64;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;11;Curillinque;;;66;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;12;Curillinque;;;71;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;13;Curillinque;;;72;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;14;Curillinque;;;71;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;15;Curillinque;;;72;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;16;Curillinque;;;72;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;17;Curillinque;;;71;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;18;Curillinque;;;71;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;19;Curillinque;;;71;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;20;Curillinque;;;71;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;21;Curillinque;;;70;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;22;Curillinque;;;71;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;23;Curillinque;;;71;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;24;Curillinque;;;70;Hidráulica de Pasada;Convencional;Curillinque;SIC
01/02/2014;2014;2;1;2;Rucue;;;67;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;3;Rucue;;;67;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;4;Rucue;;;68;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;5;Rucue;;;68;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;6;Rucue;;;67;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;7;Rucue;;;68;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;8;Rucue;;;67;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;9;Rucue;;;64;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;10;Rucue;;;64;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;11;Rucue;;;62;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;12;Rucue;;;62;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;13;Rucue;;;64;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;14;Rucue;;;63;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;15;Rucue;;;68;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;16;Rucue;;;68;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;17;Rucue;;;68;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;18;Rucue;;;68;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;19;Rucue;;;68;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;20;Rucue;;;67;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;21;Rucue;;;66;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;22;Rucue;;;66;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;23;Rucue;;;66;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;24;Rucue;;;66;Hidráulica de Pasada;Convencional;Rucue;SIC
01/02/2014;2014;2;1;1;Pullinque;;;15,1;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;2;Pullinque;;;5,7;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;3;Pullinque;;;0;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;4;Pullinque;;;0;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;5;Pullinque;;;0;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;6;Pullinque;;;0;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;7;Pullinque;;;14,2;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;8;Pullinque;;;15;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;9;Pullinque;;;15,1;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;10;Pullinque;;;15;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;11;Pullinque;;;15;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;12;Pullinque;;;15;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;13;Pullinque;;;15,1;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;14;Pullinque;;;15,1;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;15;Pullinque;;;15,1;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;16;Pullinque;;;15,1;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;17;Pullinque;;;15,1;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;18;Pullinque;;;15,1;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;19;Pullinque;;;15,6;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;20;Pullinque;;;20;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;21;Pullinque;;;20,2;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;22;Pullinque;;;19;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;23;Pullinque;;;20,1;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;24;Pullinque;;;16,1;Hidráulica de Pasada;Convencional;Pullinque;SIC
01/02/2014;2014;2;1;1;Pilmaiquén;;;15,1;Hidráulica de Pasada;Convencional;PILMAIQUEN;SIC
01/02/2014;2014;2;1;2;Pilmaiquén;;;9,4;Hidráulica de Pasada;Convencional;PILMAIQUEN;SIC
01/02/2014;2014;2;1;3;Pilmaiquén;;;5;Hidráulica de Pasada;Convencional;PILMAIQUEN;SIC
01/02/2014;2014;2;1;4;Pilmaiquén;;;5,3;Hidráulica de Pasada;Convencional;PILMAIQUEN;SIC
01/02/2014;2014;2;1;5;Pilmaiquén;;;5,2;Hidráulica de Pasada;Convencional;PILMAIQUEN;SIC
01/02/2014;2014;2;1;6;Pilmaiquén;;;5;Hidráulica de Pasada;Convencional;PILMAIQUEN;SIC
01/02/2014;2014;2;1;7;Pilmaiquén;;;5;Hidráulica de Pasada;Convencional;PILMAIQUEN;SIC
01/02/2014;2014;2;1;8;Pilmaiquén;;;12,1;Hidráulica de Pasada;Convencional;PILMAIQUEN;SIC
01/02/2014;2014;2;1;9;Pilmaiquén;;;15,2;Hidráulica de Pasada;Convencional;PILMAIQUEN;SIC
